8.853000000000000114e+01
7.431000000000000227e+01
8.237999999999999545e+01
9.745000000000000284e+01
9.523999999999999488e+01
1.013700000000000045e+02
9.623999999999999488e+01
9.031999999999999318e+01
8.945000000000000284e+01
9.257999999999999829e+01
9.620000000000000284e+01
9.143999999999999773e+01
8.853000000000000114e+01
7.431000000000000227e+01
8.237999999999999545e+01
9.745000000000000284e+01
9.523999999999999488e+01
1.013700000000000045e+02
9.623999999999999488e+01
9.031999999999999318e+01
8.945000000000000284e+01
9.257999999999999829e+01
9.620000000000000284e+01
9.143999999999999773e+01
8.853000000000000114e+01
7.431000000000000227e+01
8.237999999999999545e+01
9.745000000000000284e+01
9.523999999999999488e+01
1.013700000000000045e+02
9.623999999999999488e+01
9.031999999999999318e+01
8.945000000000000284e+01
9.257999999999999829e+01
9.620000000000000284e+01
9.143999999999999773e+01
8.853000000000000114e+01
7.431000000000000227e+01
8.237999999999999545e+01
9.745000000000000284e+01
9.523999999999999488e+01
1.013700000000000045e+02
9.623999999999999488e+01
9.031999999999999318e+01
8.945000000000000284e+01
9.257999999999999829e+01
9.620000000000000284e+01
9.143999999999999773e+01
1.283999999999999986e+01
1.150000000000000000e+01
8.880000000000000782e+00
1.252999999999999936e+01
1.317999999999999972e+01
1.094999999999999929e+01
8.029999999999999361e+00
7.599999999999999645e+00
6.330000000000000071e+00
6.929999999999999716e+00
9.730000000000000426e+00
1.608999999999999986e+01
1.283999999999999986e+01
1.150000000000000000e+01
8.880000000000000782e+00
1.252999999999999936e+01
1.317999999999999972e+01
1.094999999999999929e+01
8.029999999999999361e+00
7.599999999999999645e+00
6.330000000000000071e+00
6.929999999999999716e+00
9.730000000000000426e+00
1.608999999999999986e+01
1.283999999999999986e+01
1.150000000000000000e+01
8.880000000000000782e+00
1.252999999999999936e+01
1.317999999999999972e+01
1.094999999999999929e+01
8.029999999999999361e+00
7.599999999999999645e+00
6.330000000000000071e+00
6.929999999999999716e+00
9.730000000000000426e+00
1.608999999999999986e+01
1.283999999999999986e+01
1.150000000000000000e+01
8.880000000000000782e+00
1.252999999999999936e+01
1.317999999999999972e+01
1.094999999999999929e+01
8.029999999999999361e+00
7.599999999999999645e+00
6.330000000000000071e+00
6.929999999999999716e+00
9.730000000000000426e+00
1.608999999999999986e+01
3.599000000000000199e+01
2.885000000000000142e+01
3.247999999999999687e+01
3.703000000000000114e+01
4.140999999999999659e+01
3.721999999999999886e+01
4.582000000000000028e+01
4.117000000000000171e+01
3.640999999999999659e+01
4.153999999999999915e+01
4.131000000000000227e+01
3.909000000000000341e+01
3.599000000000000199e+01
2.885000000000000142e+01
3.247999999999999687e+01
3.703000000000000114e+01
4.140999999999999659e+01
3.721999999999999886e+01
4.582000000000000028e+01
4.117000000000000171e+01
3.640999999999999659e+01
4.153999999999999915e+01
4.131000000000000227e+01
3.909000000000000341e+01
3.599000000000000199e+01
